file_path,file_id,sequence_id,participant_id,phrase
ChicagoFSWildPlus/Batch19/Gally_Protest-Ryan_Commerson_4_A18LZUX7ES0QI9_1,9000000,9000237,1151,if
ChicagoFSWildPlus/Batch23/TEDxIslay-Danny_Lacey_18_A18LZUX7ES0QI9_0,9000000,9000238,1073,hth
ChicagoFSWildPlus/Batch24/The_Pearls-Leah_Katz_0_A2Q8Q1BE2JQR4C_0,9000000,9000239,1246,activism
ChicagoFSWildPlus/Batch27/Deaf_History_Month-Ben_1_A1TCQUK1F20CX0_5,9000000,9000240,1086,sensory orientation
ChicagoFSWildPlus/Batch27/DM_5917_9_A2Q8Q1BE2JQR4C_17,9000000,9000241,1012,news
ChicagoFSWild/misc_1/carol_padden_2091,9000000,9000242,0045,so
ChicagoFSWildPlus/Batch5/DCDL_in_Ohio_5_0_1,9000000,9000243,1176,solutions
ChicagoFSWildPlus/Batch27/Deaf_DeafBlind_Legislative_Day_4_A2KK5BSM1BR0WR_0,9000000,9000244,1259,akil
ChicagoFSWildPlus/Batch19/Gally_Protest-Elisa_11_A38TMY19OO99NJ_6,9000000,9000245,1148,or
ChicagoFSWildPlus/Batch6/ASD_Alumni_Video_June_Freeman_11_0_1,9000000,9000246,1204,era
ChicagoFSWildPlus/Batch19/First_continuously_run_7_A18LZUX7ES0QI9_7,9000000,9000247,1275,dumb
ChicagoFSWildPlus/Batch23/South_California_Coast_1_A38TMY19OO99NJ_0,9000000,9000248,1042,club soda
ChicagoFSWildPlus/Batch33/DM_9417_1_APZUMUMSJ59GH_6,9000000,9000249,1012,of
ChicagoFSWildPlus/Batch23/DM_9517_6_A18LZUX7ES0QI9_18,9000000,9000250,1012,up
ChicagoFSWildPlus/Batch26/Wrong_on_Trump_2_A38TMY19OO99NJ_2,9000000,9000251,1009,do
ChicagoFSWildPlus/Batch25/What_is_21_Day_9_A18LZUX7ES0QI9_7,9000000,9000252,1278,containers
ChicagoFSWildPlus/Batch11/SNASL-Hydrogen_4_A3G3CHW8SY1LU5_9,9000000,9000253,1301,gas
ChicagoFSWildPlus/Batch30/SDSD_Ladanna_Haake_Johnson_5_A18LZUX7ES0QI9_1,9000000,9000254,1290,april
ChicagoFSWildPlus/Batch20/Deaf_People_Tell_5_A18LZUX7ES0QI9_12,9000000,9000255,1040,press
ChicagoFSWild/youtube_1/evelina_gaina_1820,9000000,9000256,0054,fsd
ChicagoFSWildPlus/Batch23/Sheena_Lyles_0_A18LZUX7ES0QI9_6,9000000,9000257,1020,daphne
ChicagoFSWildPlus/Batch14/Interview-2013_RID_Conference_Keynote_17_A2WGOCFKSFGADL_2,9000000,9000258,1128,to
ChicagoFSWildPlus/Batch22/Studies_Show_Antarctica_Ice_3_A1I9C94JSHA0M_0,9000000,9000259,1161,agneo
ChicagoFSWildPlus/Batch31/Colony_Collapse_0_A2KK5BSM1BR0WR_6,9000000,9000260,1315,slice
ChicagoFSWildPlus/Batch28/Condemn_Swanhilda_Lily_for_0_A24G9X56P9W0H3_12,9000000,9000261,1222,wpsd
ChicagoFSWildPlus/Batch21/Jesus_is_not_Michael_4_A2KK5BSM1BR0WR_1,9000000,9000262,1210,micheal 
ChicagoFSWildPlus/Batch30/Saudis_US_3_A18LZUX7ES0QI9_3,9000000,9000263,1052,so
ChicagoFSWildPlus/Batch26/Why_move_to_California_3_A2KK5BSM1BR0WR_4,9000000,9000264,1009,rat
ChicagoFSWildPlus/Batch20/Deaf_Owned_Collision_Center_1_A1WKDR87HKTL93_2,9000000,9000265,1150,it
ChicagoFSWildPlus/Batch23/SHARE_Ask_Howard_Anything_September_2015_4_A2KK5BSM1BR0WR_0,9000000,9000266,1192,fb
ChicagoFSWildPlus/Batch10/SNASL-Circadian_Clocks_3_AIU1NJREW2JSG_2,9000000,9000267,1301,corn meal
ChicagoFSWildPlus/Batch32/May_17_News_4_A2Q8Q1BE2JQR4C_9,9000000,9000268,1012,fusa
ChicagoFSWildPlus/Batch24/The_Pearls-TL_Forsberg_2_A2Q8Q1BE2JQR4C_1,9000000,9000269,1249,ok
ChicagoFSWildPlus/Batch30/SDSD_Frank_Turk_3_A1TCQUK1F20CX0_2,9000000,9000270,1288,child
ChicagoFSWildPlus/Batch13/Vermont_Council_for_the_Deaf_0_A3H188O2IZ80AM_6,9000000,9000271,1255,wbyt
ChicagoFSWildPlus/Batch31/DM_61814_6_A2KK5BSM1BR0WR_2,9000000,9000272,1012,fla
ChicagoFSWildPlus/Batch12/Open_Letter_LP_0_A1YHAWNKMBBOXM_0,9000000,9000273,1283,cm
ChicagoFSWildPlus/Batch20/Deaf_NFL_Predictions_0_A18LZUX7ES0QI9_1,9000000,9000274,1164,afc
ChicagoFSWildPlus/Batch18/TEDxlslay-Marvin_Miller_14_A2KK5BSM1BR0WR_1,9000000,9000275,1067,all
ChicagoFSWildPlus/Batch10/PART_ONE-Interview_Lewis_6_AYJ7S7KR0EOGY_4,9000000,9000276,1344,humid
ChicagoFSWildPlus/Batch5/Deaf_advocacy_and_3_0_2,9000000,9000277,1066,shock
ChicagoFSWildPlus/Batch31/DM_61714_4_APZUMUMSJ59GH_18,9000000,9000278,1012,do
ChicagoFSWildPlus/Batch10/View_list_in_profile_1_A1YHAWNKMBBOXM_5,9000000,9000279,1267,view
ChicagoFSWildPlus/Batch5/DCDL_in_Ohio_12_1_14,9000000,9000280,1176,out
ChicagoFSWildPlus/Batch9/Kenya_Lowe-Work_2_1_7,9000000,9000281,1163,cleaners
ChicagoFSWildPlus/Batch25/The_Legacy_of_8_A2Q8Q1BE2JQR4C_2,9000000,9000282,1191,joey baer
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_9_A18LZUX7ES0QI9_0,9000000,9000283,1012,baih
ChicagoFSWildPlus/Batch17/July_2010_GUAA_0_A18LZUX7ES0QI9_9,9000000,9000284,1269,guaa
ChicagoFSWild/youtube_2/alex_abenchuchan_3972,9000000,9000285,0050,hate crime
ChicagoFSWildPlus/Batch23/Why_complain_1_A2Q8Q1BE2JQR4C_16,9000000,9000286,1006,law
ChicagoFSWild/deafvideo_1/frekky_1321,9000000,9000287,0021,integrity
ChicagoFSWildPlus/Batch32/Massachusetts_Commission_MCDHH_Childrens_5_A2Q8Q1BE2JQR4C_6,9000000,9000288,1041,iep
ChicagoFSWildPlus/Batch29/EKU_Interview_with_Nancy_0_A281AHGBVMFHFT_2,9000000,9000289,1087,n
ChicagoFSWildPlus/Batch26/What_Kind_of_Milk_8_A2Q8Q1BE2JQR4C_3,9000000,9000290,1161,if
ChicagoFSWild/deafvideo_2/dsport06_1622,9000000,9000291,0030,law
ChicagoFSWildPlus/Batch10/SNASL-Crustaceans_4_A5MYYH3B448OY_7,9000000,9000292,1301,sixvakor
ChicagoFSWildPlus/Batch29/DM_61317_9_A2KK5BSM1BR0WR_10,9000000,9000293,1012,of closet
ChicagoFSWildPlus/Batch18/Trump_in_Saudi_3_A18LZUX7ES0QI9_8,9000000,9000294,1052,t
ChicagoFSWildPlus/Batch13/Update_about_last_night_0_A2Q8Q1BE2JQR4C_1,9000000,9000295,1013,bank
ChicagoFSWildPlus/Batch5/CRTC_2013-155_Jodi_5_0_4,9000000,9000296,1155,ed
ChicagoFSWildPlus/Batch7/Charles_Marshs_Deaf_Volleyball_Memories_11_0_2,9000000,9000297,1149,ksd
ChicagoFSWildPlus/Batch28/DM_61214_3_A3G3CHW8SY1LU5_19,9000000,9000298,1012,refugees
ChicagoFSWildPlus/Batch25/Trump_accused_of_blackmail_1_A18LZUX7ES0QI9_2,9000000,9000299,1184,crime
ChicagoFSWild/deafvideo_3/deafaynrand_4410,9000000,9000300,0020,bison
ChicagoFSWildPlus/Batch27/DM_5917_3_A1TCQUK1F20CX0_9,9000000,9000301,1012,michael flynn
ChicagoFSWildPlus/Batch17/James_Bond_9_A2KK5BSM1BR0WR_0,9000000,9000302,1114,daniel craig
ChicagoFSWildPlus/Batch29/D-PAN_Interview-Dickie_3_A2Q8Q1BE2JQR4C_0,9000000,9000303,1347,op
ChicagoFSWildPlus/Batch9/TEDxIslay-Wayne_Betts_Jr_7_0_3,9000000,9000304,1077,ms
ChicagoFSWildPlus/Batch23/South_California_Coast_7_A2KK5BSM1BR0WR_0,9000000,9000305,1042,beach
ChicagoFSWildPlus/Batch31/DM_61517_4_A2Q8Q1BE2JQR4C_14,9000000,9000306,1012,probe
ChicagoFSWildPlus/Batch24/The_Pearls-Michelle_Banks_2_A2Q8Q1BE2JQR4C_4,9000000,9000307,1243,it
ChicagoFSWildPlus/Batch21/Live_interpreter_or_VRI_4_A1F0Y9W6IR2DRB_2,9000000,9000308,1013,wol
ChicagoFSWildPlus/Batch14/Interviewing_ALS_with_Evelina_Gaina_2_A2WGOCFKSFGADL_7,9000000,9000309,1199,s
ChicagoFSWildPlus/Batch12/Louisiana_DOT_Discrimination_0_A2WGOCFKSFGADL_9,9000000,9000310,1299,opelousasa
ChicagoFSWild/misc_1/carol_padden_1963,9000000,9000311,0045,pro
ChicagoFSWildPlus/Batch30/SDSD_Ladanna_Haake_Johnson_2_A2KK5BSM1BR0WR_6,9000000,9000312,1290,herd
ChicagoFSWildPlus/Batch6/ASL_Morning_Message_2_0_6,9000000,9000313,1055,bisexual
ChicagoFSWildPlus/Batch11/SNASL-Mangrove_Trees_0_AYVHV4SI489MQ_4,9000000,9000314,1301,skies smh mangrove
ChicagoFSWildPlus/Batch13/Updates_on_the_Interpreter_3_A38TMY19OO99NJ_11,9000000,9000315,1234,lrby
ChicagoFSWildPlus/Batch29/D-PAN_Interview-Dickie_2_A24G9X56P9W0H3_2,9000000,9000316,1347,see
ChicagoFSWild/youtube_3/alex_abenchuchan_4165,9000000,9000317,0050,up
ChicagoFSWildPlus/Batch28/DM_61114_6_A1TCQUK1F20CX0_1,9000000,9000318,1012,bill
ChicagoFSWildPlus/Batch25/What_is_it_like_to_be_DEAF_22_A18LZUX7ES0QI9_2,9000000,9000319,1168,to
ChicagoFSWildPlus/Batch25/Trump_accused_of_blackmail_2_A18LZUX7ES0QI9_6,9000000,9000320,1184,it
ChicagoFSWildPlus/Batch30/Putting_a_New_Face_12_A1TCQUK1F20CX0_5,9000000,9000321,1111,it
ChicagoFSWildPlus/Batch32/DM_8917_6_A281AHGBVMFHFT_16,9000000,9000322,1012,well
ChicagoFSWildPlus/Batch13/Updates_on_Texas_Ebola_3_A3H188O2IZ80AM_7,9000000,9000323,1161,oct
ChicagoFSWild/deafvideo_2/sddsimple_1577,9000000,9000324,0093,cheif
ChicagoFSWild/youtube_1/jackie_roth_3046,9000000,9000325,0055,content
ChicagoFSWild/youtube_5/debra_patkin_5791,9000000,9000326,0117,ma
ChicagoFSWildPlus/Batch24/Were_You_Bullied_ASK_Nyle_DiMarco_5_A3EQHQZE25TTHE_6,9000000,9000327,1209,gif for
ChicagoFSWildPlus/Batch19/Gally_Protest-Elisa_8_A38TMY19OO99NJ_1,9000000,9000328,1148,cheers
ChicagoFSWildPlus/Batch26/Why_Accountability_is_Essential_5_A1AJXCGT96U218_1,9000000,9000329,1235,idc
ChicagoFSWildPlus/Batch24/Were_You_Bullied_ASK_Nyle_DiMarco_0_A18LZUX7ES0QI9_0,9000000,9000330,1209,all
ChicagoFSWildPlus/Batch6/ASD_Alumni_Video_June_Freeman_33_0_9,9000000,9000331,1204,massive
ChicagoFSWildPlus/Batch23/DM_9517_6_A2Q8Q1BE2JQR4C_8,9000000,9000332,1012,if
ChicagoFSWild/youtube_2/nick_martin_3428,9000000,9000333,0148,of da
ChicagoFSWildPlus/Batch27/DM_5917_9_A1TCQUK1F20CX0_12,9000000,9000334,1012,fbi
ChicagoFSWildPlus/Batch22/Switched_20_Cultural_Analysis_8_A2KK5BSM1BR0WR_0,9000000,9000335,1355,dfns
ChicagoFSWild/deafvideo_2/jamerica_1697,9000000,9000336,0130,removed
ChicagoFSWildPlus/Batch18/What_are_we_teaching_8_A281AHGBVMFHFT_4,9000000,9000337,1184,did
ChicagoFSWild/aslized/elsie_stecker_0350,9000000,9000338,0000,asl
ChicagoFSWildPlus/Batch11/SNASL-Hydrogen_1_A1YHAWNKMBBOXM_0,9000000,9000339,1301,c
ChicagoFSWildPlus/Batch18/The_Deaf_Inconvenient_Truth_1_A18LZUX7ES0QI9_2,9000000,9000340,1322,did
ChicagoFSWildPlus/Batch30/related_to_Jodi_Birleys_2_A1TCQUK1F20CX0_6,9000000,9000341,1158,do
ChicagoFSWildPlus/Batch27/Deaf_Health_LCHF_might_mislead_0_A2Q8Q1BE2JQR4C_5,9000000,9000342,1001,opin
ChicagoFSWildPlus/Batch32/Interview_with_Crom_14_A2Q8Q1BE2JQR4C_1,9000000,9000343,1182,peer
ChicagoFSWildPlus/Batch30/SDSD_Ladanna_Haake_Johnson_3_A1TCQUK1F20CX0_4,9000000,9000344,1290,herd
ChicagoFSWildPlus/Batch32/Interview_with_Crom_13_A2Q8Q1BE2JQR4C_5,9000000,9000345,1182,or
ChicagoFSWildPlus/Batch28/Coda_Identity_and_the_3_A24G9X56P9W0H3_1,9000000,9000346,1219,ada
ChicagoFSWildPlus/Batch27/Deaf_Health_LCHF_might_mislead_5_A1TCQUK1F20CX0_7,9000000,9000347,1001,opin
ChicagoFSWildPlus/Batch24/The_Pearls-Melissa_Rich_7_A2Q8Q1BE2JQR4C_0,9000000,9000348,1248,asl
ChicagoFSWild/youtube_5/tawny_holmes_6213,9000000,9000349,0068,re
ChicagoFSWildPlus/Batch31/Clean_my_old_sewing_machine_0_A2KK5BSM1BR0WR_5,9000000,9000350,1013,java
ChicagoFSWildPlus/Batch18/The_Importance_of_Refusing_32_A281AHGBVMFHFT_4,9000000,9000351,1226,nad
ChicagoFSWildPlus/Batch30/SDSD_Frank_Turk_4_A1TCQUK1F20CX0_24,9000000,9000352,1288,up
ChicagoFSWild/deafvideo_4/zainab_5632,9000000,9000353,0085,is
ChicagoFSWildPlus/Batch24/The_Pearls-Myrna_Orleck-Aiello_9_A2Q8Q1BE2JQR4C_1,9000000,9000354,1250,pearl
ChicagoFSWild/youtube_2/alex_abenchuchan_3944,9000000,9000355,0050,did
ChicagoFSWildPlus/Batch20/Deaf_In_Prison_Task_9_A18LZUX7ES0QI9_3,9000000,9000356,1124,post
ChicagoFSWildPlus/Batch25/Tu_Deafpastor_7_A18LZUX7ES0QI9_3,9000000,9000357,1001,adult
ChicagoFSWildPlus/Batch9/TEDxIslay-Wayne_Betts_Jr_3_0_1,9000000,9000358,1077,et
ChicagoFSWildPlus/Batch13/Unity_for_2_A5MYYH3B448OY_6,9000000,9000359,1014,martin luther king jr
ChicagoFSWildPlus/Batch7/5-min_Petitto_1_0_10,9000000,9000360,1309,functional near infrared spectroscopy
ChicagoFSWildPlus/Batch33/DM_9417_2_A2WGOCFKSFGADL_4,9000000,9000361,1012,atoms
ChicagoFSWildPlus/Batch10/Interview_with_Darian_Burwell_2_AYJ7S7KR0EOGY_8,9000000,9000362,1093,so
ChicagoFSWildPlus/Batch30/SDSD_Wendell_Mitchell_14_A1TCQUK1F20CX0_2,9000000,9000363,1293,camp lakodia
ChicagoFSWildPlus/Batch14/Interview_Warren_pt3_7_A2WGOCFKSFGADL_3,9000000,9000364,1337,pa prince albert
ChicagoFSWildPlus/Batch10/Interview_with_Teraca_Florence_7_A5MYYH3B448OY_7,9000000,9000365,1092,legacy
ChicagoFSWildPlus/Batch28/DM_61217_5_A24G9X56P9W0H3_13,9000000,9000366,1012,of
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_10_A18LZUX7ES0QI9_14,9000000,9000367,1012,promissory note 
ChicagoFSWildPlus/Batch31/DM_61614_5_APZUMUMSJ59GH_3,9000000,9000368,1012,iq of
ChicagoFSWildPlus/Batch31/DM_61517_11_A2KK5BSM1BR0WR_7,9000000,9000369,1012,zack barth
ChicagoFSWildPlus/Batch30/SDSD_Scott_Miller_0_A1TCQUK1F20CX0_3,9000000,9000370,1295,scott miller
ChicagoFSWildPlus/Batch25/What_is_Fracking_7_A18LZUX7ES0QI9_12,9000000,9000371,1161,resources
ChicagoFSWildPlus/Batch30/Response_to_Joey_0_APZUMUMSJ59GH_5,9000000,9000372,1363,rondtable
ChicagoFSWildPlus/Batch22/State_of_the_University_Alan_2010_14_A2Q8Q1BE2JQR4C_1,9000000,9000373,1008,vtm of
ChicagoFSWildPlus/Batch21/make_lose_your_Job_1_A2KK5BSM1BR0WR_0,9000000,9000374,1007,media
ChicagoFSWildPlus/Batch11/SNASL-Monarch_Butterfly_7_A5MYYH3B448OY_3,9000000,9000375,1301,leamin
ChicagoFSWildPlus/Batch25/What_is_21_Day_4_A1TCQUK1F20CX0_0,9000000,9000376,1278,did
ChicagoFSWildPlus/Batch14/In_SF_Bay_acre_4_A2WGOCFKSFGADL_3,9000000,9000377,1001,sf
ChicagoFSWildPlus/Batch12/Painter_Thief_9_A1YHAWNKMBBOXM_2,9000000,9000378,1052,glove compart
ChicagoFSWildPlus/Batch7/3R-The_Truth-Bimodality_PART2_14_1_8,9000000,9000379,1241,bimodality
ChicagoFSWildPlus/Batch19/Gallaudet_Board_Trustees_Spring_9_A281AHGBVMFHFT_2,9000000,9000380,1116,retreat
ChicagoFSWild/youtube_1/alexandria_wailes_1835,9000000,9000381,0051,meryl streep
ChicagoFSWildPlus/Batch23/Sports_Town_Allen_3_AIU1NJREW2JSG_0,9000000,9000382,1320,park
ChicagoFSWildPlus/Batch23/SNASL-The_Albatross_5_A18LZUX7ES0QI9_4,9000000,9000383,1301,toys
ChicagoFSWildPlus/Batch29/Eclipse_reflection_1_A18LZUX7ES0QI9_0,9000000,9000384,1066,dpoc or
ChicagoFSWildPlus/Batch13/VDC_10_commandments_and_Korea_2_A5MYYH3B448OY_0,9000000,9000385,1027,asl
ChicagoFSWildPlus/Batch10/IADs_Response_to_John_Millers_3_A3G3CHW8SY1LU5_0,9000000,9000386,1235,cil
ChicagoFSWildPlus/Batch32/Paul_2nd_Wave_10_A2KK5BSM1BR0WR_2,9000000,9000387,1273,pw pw
ChicagoFSWildPlus/Batch11/SNASL-Living_Moles_5_A1YHAWNKMBBOXM_8,9000000,9000388,1301,ole
ChicagoFSWildPlus/Batch20/Deaf_Owned_Collision_Center_1_A1WKDR87HKTL93_3,9000000,9000389,1150,rosslyn auto body
ChicagoFSWildPlus/Batch18/Trumps_complaint_about_17_0_A2KK5BSM1BR0WR_6,9000000,9000390,1001,the hill
ChicagoFSWildPlus/Batch13/Updates_on_the_Interpreter_1_A2WGOCFKSFGADL_8,9000000,9000391,1234,mbly
ChicagoFSWildPlus/Batch24/Welcome_to_me_1_A18LZUX7ES0QI9_3,9000000,9000392,1015,but
ChicagoFSWildPlus/Batch25/What_is_it_like_to_be_DEAF_4_A18LZUX7ES0QI9_7,9000000,9000393,1168,go
ChicagoFSWildPlus/Batch21/Malaysian_Jet_Goes_Missing_11_A2Q8Q1BE2JQR4C_3,9000000,9000394,1161,so
ChicagoFSWildPlus/Batch23/Shoulder_Surgery_6_A2KK5BSM1BR0WR_1,9000000,9000395,1053,yt
ChicagoFSWildPlus/Batch20/DeafNation_DeafUnited_LanguagePeople_34_A2KK5BSM1BR0WR_8,9000000,9000396,1012,expo
ChicagoFSWildPlus/Batch10/Review_of_The_Walking_19_A18LZUX7ES0QI9_3,9000000,9000397,1275,sophia
ChicagoFSWild/deafvideo_5/deafmermaid_6359,9000000,9000398,0031,nap
ChicagoFSWildPlus/Batch32/Maryland_California_3_A2KK5BSM1BR0WR_3,9000000,9000399,1184,ok ok
ChicagoFSWildPlus/Batch10/Interview_with_Teraca_Florence_7_A1YHAWNKMBBOXM_1,9000000,9000400,1092,arts
ChicagoFSWild/deafvideo_1/taylerade_1226,9000000,9000401,0025,ibox
ChicagoFSWildPlus/Batch32/Paul_2nd_Wave_11_A2KK5BSM1BR0WR_2,9000000,9000402,1273,pw pw pw
ChicagoFSWildPlus/Batch19/Gally_Protest-Elisa_3_A18LZUX7ES0QI9_0,9000000,9000403,1148,do
ChicagoFSWildPlus/Batch17/June-23-2017_Tidbits_16_A18LZUX7ES0QI9_4,9000000,9000404,1190,melissa
ChicagoFSWildPlus/Batch9/Politics_Sci-fi_and_Action_2_0_3,9000000,9000405,1178,of
ChicagoFSWildPlus/Batch28/DM_61214_6_A24G9X56P9W0H3_11,9000000,9000406,1012,or
ChicagoFSWildPlus/Batch14/Im_not_surprised_coconut_0_A39XPCDK2O844L_10,9000000,9000407,1001,scacfowoloil
ChicagoFSWildPlus/Batch31/Clean_my_old_sewing_machine_6_A2Q8Q1BE2JQR4C_0,9000000,9000408,1013,care of
ChicagoFSWildPlus/Batch22/Star_Wars_Original_2_A2Q8Q1BE2JQR4C_7,9000000,9000409,1021,so
ChicagoFSWildPlus/Batch5/Deaf_Bilingual_Coalition_0_0_0,9000000,9000410,1220,the indiana
ChicagoFSWildPlus/Batch31/DM_61714_11_A18LZUX7ES0QI9_6,9000000,9000411,1012,news
ChicagoFSWild/deafvideo_4/mattref2005_5148,9000000,9000412,0037,wwf
ChicagoFSWildPlus/Batch18/TEDxlslay-Marvin_Miller_12_A2KK5BSM1BR0WR_9,9000000,9000413,1067,was
ChicagoFSWildPlus/Batch32/DM_8917_10_A2Q8Q1BE2JQR4C_5,9000000,9000414,1012,mo
ChicagoFSWildPlus/Batch23/SHARE_NAD_responds_to_RID_Moratorium_6_A18LZUX7ES0QI9_2,9000000,9000415,1194,nad
ChicagoFSWildPlus/Batch23/Special_Education_Tips_1_A1Y22DO5VXDK8U_2,9000000,9000416,1041,lc
ChicagoFSWildPlus/Batch9/Kenya_Lowe-Work_8_1_8,9000000,9000417,1163,wells hall
ChicagoFSWildPlus/Batch25/Tu_Deafpastor_4_A18LZUX7ES0QI9_7,9000000,9000418,1001,sound
ChicagoFSWildPlus/Batch24/The_Pearls-Leah_Katz_0_A18LZUX7ES0QI9_2,9000000,9000419,1246,be
ChicagoFSWildPlus/Batch24/without_cable_conv_box_1_A2Q8Q1BE2JQR4C_4,9000000,9000420,1024,dvd
ChicagoFSWildPlus/Batch10/Annual_Report_Saskatchew_12_AYJ7S7KR0EOGY_2,9000000,9000421,1340,or
ChicagoFSWildPlus/Batch22/Star_Wars_Prequel_4_A18LZUX7ES0QI9_9,9000000,9000422,1021,storm trooper
ChicagoFSWildPlus/Batch23/Sharing_The_Stories_7_A2Q8Q1BE2JQR4C_3,9000000,9000423,1356,pact
ChicagoFSWildPlus/Batch31/Clean_my_old_sewing_machine_1_A2Q8Q1BE2JQR4C_1,9000000,9000424,1013,parts
ChicagoFSWildPlus/Batch9/Robert_Arnold_Augustus_17_1_4,9000000,9000425,1068,ok
ChicagoFSWildPlus/Batch10/Interview_with_Darian_Burwell_0_A1YHAWNKMBBOXM_5,9000000,9000426,1093,of
ChicagoFSWildPlus/Batch8/A_Special_Thanks_to_Damon_6_A347R0THAE5131_1,9000000,9000427,1013,youtube
ChicagoFSWildPlus/Batch18/The_Importance_of_Refusing_11_A18LZUX7ES0QI9_1,9000000,9000428,1226,at forum
ChicagoFSWildPlus/Batch6/ACLU_Know_Your_Rights_1_1_7,9000000,9000429,1220,i c e
ChicagoFSWildPlus/Batch29/Dr_Robert_Davila_Shares_1_A2Q8Q1BE2JQR4C_3,9000000,9000430,1122,vrs
ChicagoFSWild/deafvideo_3/fieldstreamasl_4043,9000000,9000431,0097,do
ChicagoFSWildPlus/Batch10/Review_of_The_Walking_19_AIU1NJREW2JSG_7,9000000,9000432,1275,s
ChicagoFSWildPlus/Batch11/Signs_Time_San_Francisco_19_A1YHAWNKMBBOXM_5,9000000,9000433,1281,sam craw
ChicagoFSWildPlus/Batch13/Updates_on_SB752_3_A5MYYH3B448OY_0,9000000,9000434,1235,ada
ChicagoFSWildPlus/Batch23/Special_Education_Tips_10_A18LZUX7ES0QI9_1,9000000,9000435,1041,iep
ChicagoFSWild/deafvideo_4/deafmermaid_5087,9000000,9000436,0031,walmart
ChicagoFSWildPlus/Batch31/come_and_join_deaf_1_A18LZUX7ES0QI9_5,9000000,9000437,1046,s
ChicagoFSWildPlus/Batch30/SDSD_Frank_Turk_3_A18LZUX7ES0QI9_9,9000000,9000438,1288,of education
ChicagoFSWildPlus/Batch30/SDSD_Scott_Miller_0_A2KK5BSM1BR0WR_4,9000000,9000439,1295,nursery 
ChicagoFSWildPlus/Batch19/Gally_Protest-Ryan_Commerson_8_A18LZUX7ES0QI9_6,9000000,9000440,1151,information
ChicagoFSWildPlus/Batch31/Blu_Ray_Making_Contact_1_A2Q8Q1BE2JQR4C_4,9000000,9000441,1263,swell
ChicagoFSWildPlus/Batch7/3R-The_Truth-Bimodality_PART2_10_0_0,9000000,9000442,1241,cued speech
ChicagoFSWildPlus/Batch18/The_Future_of_Technology_7_A281AHGBVMFHFT_0,9000000,9000443,1359,if
ChicagoFSWildPlus/Batch25/What_is_it_like_to_be_DEAF_4_A18LZUX7ES0QI9_1,9000000,9000444,1168,so
ChicagoFSWildPlus/Batch25/TEDxIslay-Michelle_McAuliffe_11_A38TMY19OO99NJ_12,9000000,9000445,1074,ken
ChicagoFSWildPlus/Batch21/Levis_blue_jeans_spray_0_A2KK5BSM1BR0WR_2,9000000,9000446,1013,khajs
ChicagoFSWildPlus/Batch5/Daniel_Mixon_1_0_2,9000000,9000447,1214,ncnc
ChicagoFSWildPlus/Batch19/HandSpeak_Legal_3_A18LZUX7ES0QI9_9,9000000,9000448,1110,or
ChicagoFSWildPlus/Batch23/SNASL-The_Albatross_4_A1Y22DO5VXDK8U_3,9000000,9000449,1301,decomposed 
ChicagoFSWildPlus/Batch19/Gally_Protest-Ryan_Commerson_11_A18LZUX7ES0QI9_5,9000000,9000450,1151,rally
ChicagoFSWildPlus/Batch33/Be_Heard-Caddo_4_APZUMUMSJ59GH_9,9000000,9000451,1298,vp
ChicagoFSWildPlus/Batch30/Rearview_ornament_0_A1TCQUK1F20CX0_12,9000000,9000452,1198,superman batman
ChicagoFSWildPlus/Batch27/Members_Parliament_VRS_PART_ONE_6_A2KK5BSM1BR0WR_5,9000000,9000453,1342,big
ChicagoFSWildPlus/Batch4/Carb_Nets_Examples_30_0_2,9000000,9000454,1082,fat
ChicagoFSWildPlus/Batch30/SDSD_Ladanna_Haake_Johnson_1_A1TCQUK1F20CX0_6,9000000,9000455,1290,ok
ChicagoFSWild/deafvideo_3/soul_life_3873,9000000,9000456,0033,ditor
ChicagoFSWildPlus/Batch33/President_message_of_our_7_A2KK5BSM1BR0WR_8,9000000,9000457,1152,are
ChicagoFSWildPlus/Batch23/Shakeology_ASL_Choice_3_A2KK5BSM1BR0WR_3,9000000,9000458,1284,it
ChicagoFSWildPlus/Batch32/McDevittVideoEmergencyPrepLittlewood_11_A2KK5BSM1BR0WR_3,9000000,9000459,1159,da
ChicagoFSWildPlus/Batch30/Putting_a_New_Face_6_A1TCQUK1F20CX0_1,9000000,9000460,1111,do
ChicagoFSWildPlus/Batch31/Blog_left_3_APZUMUMSJ59GH_2,9000000,9000461,1001,hawk warhark
ChicagoFSWildPlus/Batch23/DM_9517_14_A2Q8Q1BE2JQR4C_13,9000000,9000462,1012,trailer
ChicagoFSWildPlus/Batch18/Trumps_rhetoric_Fire_1_A281AHGBVMFHFT_5,9000000,9000463,1297,pnk n korea
ChicagoFSWildPlus/Batch27/DeafHope_Deanne_1_A1TCQUK1F20CX0_3,9000000,9000464,1035,dv
ChicagoFSWildPlus/Batch8/GHOSTBUSTERS_2016_and_2_AIU1NJREW2JSG_1,9000000,9000465,1114,buster
ChicagoFSWildPlus/Batch11/smart_vp_purple_co_4_A1YHAWNKMBBOXM_5,9000000,9000466,1298,out
ChicagoFSWildPlus/Batch27/Deaf_History_Month-Ben_2_A24G9X56P9W0H3_3,9000000,9000467,1086,or
